TF	target	importance
CST7	CXCR4	0.027444453676022575
IL22	CD82	0.027429436247540802
IL7R	CST7	0.02742741401922264
ALOX5AP	SEPT1	0.027419714223385974
EVL	GIMAP7	0.02741953429846129
TRBV4-1	CD2	0.027393257720988554
ZAP70	TRBC1	0.027384655069284815
IL32	IKZF3	0.027343115606777154
EVL	CD247	0.027315192241817776
PTPRCAP	SYTL1	0.027309355817501216
CD82	PTPRCAP	0.02726197219777274
RGS1	HSPA8	0.027167516026028193
TMSB4X	CD52	0.027157403825284313
CD52	CAMK4	0.027130644679247567
C12orf75	GIMAP7	0.027106179587980162
PTPRCAP	ITK	0.027069165567669605
LAT	LIME1	0.027064008625135708
PTPRCAP	APOBEC3G	0.027041817491314978
SLC9A3R1	TC2N	0.027017064914765753
CD3E	APOBEC3G	0.02698758633430638
CD3D	ISG20	0.026983170280091957
GNLY	TCF7	0.02695489466758735
IL32	BIRC3	0.026953792333142004
TMSB4X	CD74	0.026944098217226476
ALOX5AP	HSPA8	0.026930512933889747
BATF	ITM2A	0.026892281174779438
CD3D	IL2RG	0.026881613082314945
TSPAN13	TNFRSF18	0.026870110653780567
TRBV4-1	PTPN7	0.026868109670332728
SRGN	RHOH	0.02685448325202775
IL32	CCL5	0.02684545449091882
CD3D	TRBC1	0.026844630780285268
TRBV4-1	CD40LG	0.0268379799145704
TMSB10	IL32	0.026828225414361438
SH2D2A	TNFRSF4	0.026819675305396702
IL22	ITK	0.026818519960700105
ALOX5AP	IL32	0.026789651451324975
BATF	ALOX5AP	0.026783144988586454
CD40LG	CD69	0.026727124109285304
ACTB	C12orf75	0.026669804305741788
ACTB	IL2RG	0.02666617542259177
CD74	IL7R	0.02666180596134428
SH2D2A	APOBEC3G	0.026658589755174163
ZAP70	LAT	0.02665447906596865
SRGN	HLA-DRB1	0.026633449177196435
HSPA8	CD96	0.026549475428493563
CD3E	C12orf75	0.02654070878238331
CD2	CD3E	0.026506827381526595
PTPRCAP	ZFP36L2	0.026464354425232924
CD82	ALOX5AP	0.02642970905104258
CD3G	LIME1	0.02641354871489493
TRBV4-1	CD3D	0.02638017055568779
GNLY	IKZF3	0.026376196658849018
TNFRSF4	SH2D2A	0.026343987275667682
CD3G	TRBC2	0.026327025646608604
TNFRSF4	CD40LG	0.026326289447501566
TSPAN13	SH2D1A	0.026323673520243784
LCK	TRBC2	0.026315256154191977
GNLY	CD247	0.026313274457791063
GIMAP7	RARRES3	0.026303917919985962
LAIR2	KLRB1	0.026301295001072752
DUSP2	HLA-DRB1	0.02629899616854626
SKAP1	CD3E	0.026203362362915622
TMSB10	CLEC2D	0.02616791145190928
PTPRCAP	SH2D1A	0.02616411403994951
DUSP2	PTGER4	0.026150604698148443
TRAV8-3	ZAP70	0.02614257870448863
TCF7	LTB	0.026129035149027747
PTPRCAP	HSPA8	0.02612081989596974
TMSB10	GNLY	0.026095650977768517
S100A4	SRGN	0.026081319467577732
CD3D	ITK	0.02607999305295748
SRGN	CD74	0.026074227754936907
SLC9A3R1	CD28	0.026067591111412308
CD74	SAMSN1	0.0260091269293658
SRGN	S100A10	0.0259881079566699
SLC9A3R1	TMC8	0.02597427658230615
HLA-DRB1	ACTB	0.02594104153236761
S100A10	SRGN	0.025905442501316364
HLA-DPA1	DUSP2	0.025884914424575047
TMSB4X	ZAP70	0.025854958341919195
TIGIT	TRAV8-3	0.025834853049518696
PGM2L1	ITK	0.025821245153048043
ZAP70	EVL	0.025804749198539412
PTPRCAP	CD82	0.025786851451533917
LAIR2	GZMM	0.02576899117797873
TSPAN13	CD40LG	0.02576128905908591
ACTB	APOBEC3G	0.025727873816369918
BATF	SH2D2A	0.025721440858064465
CD82	TRAV8-3	0.025697923264647975
DUSP2	CCL5	0.025692530122426484
SEPT1	LAT	0.025689491490182986
ITM2A	CD3D	0.025682626193044636
TMSB10	HLA-DQA1	0.025630559552366615
PTPRCAP	TUBA4A	0.025620227067821723
TSPAN13	IL32	0.025613752236310294
NBAS	RGS1	0.025604293457488846
CD69	PTGER4	0.02557778010932776
ALOX5AP	GATA3	0.025571513413419025
SRGN	TNFRSF4	0.025550679021193633
IL32	ZFP36L2	0.02554416202638867
TMSB4X	ITM2A	0.025542971118014915
GNLY	C12orf75	0.025541221960851568
TSPAN13	IL22	0.02552290925085864
S100A4	SAMSN1	0.025416979235462985
TMSB4X	GZMM	0.025381469380250505
LAT	CLEC2D	0.025373836662140638
PTPRCAP	KIAA1551	0.02535667896642701
LCK	C12orf75	0.02534389970809004
GATA3	SLC38A1	0.025324993344394645
TMSB10	KIAA1551	0.025298843460547213
TSPAN13	SLAMF1	0.02527280231722935
IL22	TNFRSF18	0.025255557202279545
TMSB10	RARRES3	0.02524808668941069
TSPAN13	CD82	0.0252340583095642
CD82	SH2D2A	0.025233334303247933
TMSB4X	HLA-DPA1	0.025228146340020515
TMSB4X	TRBV4-1	0.025183561109072997
SLC9A3R1	CD3G	0.025165672665820395
TMSB10	SAMSN1	0.02515085621446674
PGM2L1	TRBV4-1	0.025149355777785487
RHOH	CD40LG	0.025135779040192124
TMSB10	LIME1	0.025124198068544133
GNLY	SKAP1	0.025113491019465077
SRGN	TSPAN13	0.025043848396406616
LCK	RARRES3	0.024997742751274237
HSPA8	TOX	0.02499105505810621
PTPRCAP	C12orf75	0.02497587872694682
LCK	CLEC2D	0.024968793203267475
CD69	ZFP36L2	0.024953758944057373
TSPAN13	SH2D2A	0.024929878952049324
CD69	DUSP2	0.02490386501377094
EVL	SYTL1	0.02490289182758124
IL32	TMSB10	0.02488785889303358
SRGN	CD40LG	0.02487147855152693
CD3D	ITM2A	0.024871046366777123
CD2	TRBC2	0.024867503979059215
CD40LG	TNFRSF25	0.024854607569273154
ACTB	GZMM	0.024851095177889297
DUSP2	SAMSN1	0.024838917177891193
CXCR4	DDIT4	0.024833672369360436
CCL5	KLRB1	0.02482715142521202
CXCR3	TRAV8-3	0.024813553794557217
TMSB10	BIRC3	0.0248019340101483
TMSB10	CD3G	0.024800468832198674
SRGN	HLA-DRB5	0.02478962526384469
TNFRSF18	SH2D2A	0.02478288689955966
TSPAN13	TRAV8-2	0.02476000012840388
SLC9A3R1	LCK	0.024727409062969646
KLRB1	TRBC1	0.024716121522208274
CD82	BATF	0.024682792037899328
TRAV8-3	LY9	0.024667230363628168
TMSB4X	SELL	0.02465851235636842
TMSB10	CD28	0.024559772439565662
S100A10	SELL	0.02455297490477143
TMSB10	IL7R	0.024549427275229595
GZMA	C12orf75	0.024540535609506135
CD3G	EVL	0.024477470344865825
IL32	GZMA	0.024439951806998088
ITM2A	SH2D1A	0.024432731635115636
CD82	PTPN7	0.02439669230174608
CD3D	PTPN7	0.024391699638130013
BIRC3	SLAMF1	0.02433700440423728
TSPAN13	GNLY	0.02431669664317556
TRAV8-3	TOX	0.02428541372667148
IL22	TOX	0.02428422055864253
SRGN	TMSB10	0.02427436213643972
S100A10	PGM2L1	0.024268610099331185
CD52	PIM2	0.024268315327238565
TMSB4X	CXCR4	0.024251359237794683
DUSP2	IL22	0.02424486741905322
TMSB4X	TSPAN13	0.024219544384614815
RARRES3	CCL5	0.02421310843898835
LAIR2	TRBC1	0.024209955540702183
CD74	S100A4	0.024179215710655427
GNLY	CD3E	0.02417810763410201
TMSB4X	DUSP2	0.024169640943378267
CD52	LAT	0.02415612660659472
GNLY	LAIR2	0.024141841470337277
CD52	CD3G	0.02411096107708819
TMSB4X	PTGER4	0.02410429663411048
ALOX5AP	SIT1	0.02406482152821725
GZMM	KLRB1	0.02404737189447921
LAIR2	RASAL3	0.024030929594942452
CD3D	ZFP36L2	0.0240213219417673
ACTB	RASAL3	0.024016347586114456
KLRB1	IKZF3	0.023996525254867836
CD2	LCK	0.023988162062324552
CD82	TSPAN13	0.02397602385208965
NBAS	CD69	0.02395885607320971
CD3E	TNFRSF25	0.023942119869737728
ZAP70	IKZF3	0.023920317894198035
LAIR2	SKAP1	0.023920297446034664
SRGN	SELL	0.023913011174116917
BATF	ITK	0.023906908595873043
ZAP70	SKAP1	0.023901880232353977
PTPRCAP	SH2D2A	0.023885134317498325
EVL	TMC8	0.023864728487748822
GNLY	GZMA	0.023863216023666964
SRGN	HSPA8	0.023841928308955884
SRGN	DDIT4	0.0238039389528579
PTPRCAP	CD69	0.023802562977454544
SRGN	HLA-DQA1	0.023787841058575593
PGM2L1	TOX	0.023771622751446994
DUSP2	TAGAP	0.02375812786897866
CD3D	APOBEC3G	0.023738688585561815
LCK	TUBA4A	0.023737178436649194
CD52	CD28	0.023694033544460667
TIGIT	LAIR2	0.02367598600547556
PTPRCAP	GZMA	0.02366985918654093
ITM2A	ZFP36L2	0.02366899569177785
LAT	CD2	0.02361712948560132
IL32	RHOH	0.02360027351735939
TMSB4X	NBAS	0.023574380171886677
LAT	TRBC2	0.023549225263661752
CD3E	CD82	0.0235155393760829
CD52	CLEC2D	0.023514914902222118
LAIR2	DDIT4	0.02349622779053544
CXCR3	TRBV4-1	0.023485955477398724
TIGIT	TOX	0.023468731929158455
ZAP70	GZMM	0.023466690218044144
LAT	CAMK4	0.023457364910911924
GNLY	RASAL3	0.02345715028400678
HLA-DPA1	IL7R	0.0234429462538766
CD82	PGM2L1	0.02343648757792059
PTPRCAP	TAGAP	0.023433983913614766
TRAV8-2	TRBV4-1	0.023433757223368372
TRBV4-1	SEPT1	0.023429705765474783
TSPAN13	PTGER4	0.023387417019429126
CD74	SELL	0.023386491129069886
EVL	LIME1	0.023344970052971266
CD82	GNLY	0.02334160795600548
CD82	CD2	0.023337995252349118
TRAV8-2	TRAV8-3	0.023316169668795475
GATA3	CAMK4	0.023301149748703044
TIGIT	GNLY	0.023293785485580563
NBAS	RHOH	0.02328465443803069
CD82	CXCR3	0.023281167464685913
BIRC3	DDIT4	0.023265911993163486
SLC9A3R1	CLEC2D	0.02323070909330795
TNFRSF4	LAIR2	0.02318777580472813
IL22	CXCR3	0.02318050373321482
ALOX5AP	RGS1	0.023149626956255182
CD3E	TMC8	0.023143742972957577
HLA-DRB1	SAMSN1	0.023110117372056985
PTPRCAP	RHOH	0.023105622357690078
TNFRSF4	CD82	0.02309843915820441
SRGN	CST7	0.023095643320340534
TIGIT	SH2D1A	0.023054276453334074
TMSB10	TMC8	0.023052430154370585
EVL	TRAT1	0.023011110215752084
CD3E	SH2D1A	0.023006353133961273
GZMA	ISG20	0.023003215230821907
CD82	GATA3	0.022989413475100556
TMSB10	TRAT1	0.0229499360399683
ACTB	CD3D	0.02290204658693491
ACTB	CD96	0.022899528517843874
DUSP2	HLA-DRB5	0.02289594183474393
CD3D	GZMA	0.022889288262514785
CD96	CD40LG	0.022863980760235054
LAIR2	CD3E	0.02281859248451803
TNFRSF25	TNFRSF18	0.022812309013807586
TSPAN13	ITK	0.022793739567905813
CD2	CD96	0.022785263129828984
HSPA8	PTPN7	0.022767108449031095
ALOX5AP	CD96	0.022744253032541652
CD3D	RARRES3	0.022742262382717524
S100A4	SKAP1	0.022727583105387913
GZMM	CCL5	0.02271233553058774
TNFRSF25	CD82	0.022699429738120624
BIRC3	CXCR4	0.022672438009047925
NBAS	SLAMF1	0.022629988031555068
TRBV4-1	RASAL3	0.02261096472945358
GNLY	ITK	0.022596487758636354
HLA-DRB1	IL7R	0.022565126005456976
LCK	SEPT1	0.022539734933656318
GNLY	TRAV8-2	0.022537018268254334
TMSB10	LCK	0.022529420576975243
TMSB4X	SLAMF1	0.022518921822782874
GIMAP7	C12orf75	0.02251369762055692
CD82	SLAMF1	0.022503462801865524
CD69	BATF	0.0224776619104553
ALOX5AP	CD52	0.02246781484192352
CD3D	PIM2	0.022455374382503595
ZAP70	CD2	0.02245036198300472
TMSB10	SYTL1	0.022445237746170982
HSPA8	TNFRSF18	0.022437043577952447
BATF	BIRC3	0.022394209793600788
IL22	BIRC3	0.022392811154404932
CD40LG	GATA3	0.022383558767365325
ACTB	CD3E	0.02238314416257273
BATF	TRBV4-1	0.022372853117636544
GNLY	CD52	0.022347289072014883
HSPA8	TMSB4X	0.02233072882180141
CD82	TOX	0.022329965890059644
CXCR3	GNLY	0.022324591926903198
NBAS	HSPA8	0.022317001351321794
ALOX5AP	PTPN7	0.022293730230426693
TRBV4-1	PTGER4	0.022282686789735003
LAIR2	LTB	0.0222805034089544
ACTB	BATF	0.02226348815218222
IL22	SH2D2A	0.02222742263647312
TIGIT	CXCR3	0.022181508961076585
PTGER4	HSPA8	0.02217170990846789
CD52	LCK	0.022167952309067113
EVL	ISG20	0.022136420626400945
IL32	PTGER4	0.022135653071737278
TIGIT	BATF	0.022134293769728513
CD52	GATA3	0.02213057862573936
CD3E	TMSB4X	0.02212006238293132
KLRB1	PTPRCAP	0.022116584188442864
SEPT1	SIT1	0.02210853415680466
TMSB4X	IL2RG	0.02210227723648451
S100A4	DUSP2	0.022084502497517373
SKAP1	LAT	0.02208245787321955
CD82	SKAP1	0.022056832613364427
CD3D	TMC8	0.022056771148963247
CD74	CXCR4	0.022047462827114245
PGM2L1	IL22	0.022036492738722966
CD3E	ACTB	0.022010410948595925
GNLY	CD96	0.021965997059589775
ACTB	IL7R	0.021964555459964546
CD3E	TIGIT	0.021955304943221593
HSPA8	PIM2	0.0219191838278216
S100A10	DUSP2	0.02189715256212627
ZAP70	PTPRCAP	0.02189363570079118
SLC9A3R1	TUBA4A	0.021887485155369212
ACTB	SYTL1	0.021847795461145254
TRBV4-1	SLC9A3R1	0.021844196874148476
LCK	TC2N	0.021829626878091497
ACTB	GIMAP7	0.02182114711131143
ALOX5AP	CD28	0.02181944609807896
SKAP1	SEPT1	0.02180206483899975
TSPAN13	TNFRSF4	0.0217811645764576
CD3E	IL7R	0.02176604884961376
SRGN	ZFP36L2	0.021763655484822064
TMSB4X	RASAL3	0.02175828815587251
S100A4	IL7R	0.021751954851802535
PTPRCAP	TNFRSF25	0.02172645725487118
HLA-DPA1	BIRC3	0.021723804784721853
IL22	KLRB1	0.02171492101682272
GNLY	PGM2L1	0.02168387043498028
HLA-DRB5	S100A4	0.021677437405599412
TMSB4X	LY9	0.021662073145703533
TRAV8-3	GNLY	0.02165854967902036
TMSB4X	HLA-DRB5	0.0216061393165392
CD3E	IKZF3	0.021582492511272595
SRGN	ACTB	0.021549759178235088
TMSB4X	IL7R	0.02153721395554617
TMSB4X	BATF	0.02149112468843587
PGM2L1	PTGER4	0.021475465472894355
CD52	TCF7	0.021466001062391757
S100A10	NBAS	0.021462730432766104
SLC9A3R1	SIT1	0.021455377427126048
HLA-DRB5	BIRC3	0.02144574195077278
CD3D	SLC38A1	0.02144256031156712
CD74	IL2RG	0.02144037722837054
RHOH	CXCR4	0.021432856326823995
TSPAN13	PTPRCAP	0.021400891128945047
CD3G	TRAC	0.02139543280608263
ACTB	DDIT4	0.02138864235003242
S100A4	SYTL1	0.021382141286163957
HLA-DRB1	BIRC3	0.02134478701400706
CD52	TC2N	0.021326424455809814
ACTB	ITM2A	0.021319351288680417
TRAV8-3	LAIR2	0.0212543582198982
SEPT1	CD3D	0.02124976458029213
ITM2A	LAIR2	0.021245114794958754
KLRB1	GNLY	0.021243128459277536
SEPT1	LCK	0.021212202519264447
LAT	CD28	0.02120682350969351
BATF	SAMSN1	0.021182150400233878
IL32	TAGAP	0.021177884800836357
CD52	TRBC2	0.021164106632914348
DDIT4	ZFP36L2	0.02115186965977035
KIAA1551	GIMAP7	0.021146810088330997
TSPAN13	TNFRSF25	0.02113490630499375
ACTB	TAGAP	0.021085666942671954
HLA-DQA1	ACTB	0.02106928232274661
TMSB4X	KIAA1551	0.02106170266053295
NBAS	TOX	0.02102582556459932
IL22	TNFRSF25	0.02100851684604791
HLA-DRB1	S100A4	0.020979742329210207
CD3D	C12orf75	0.020946054917016094
CXCR4	CST7	0.02094342182298607
TRAV8-3	CD3E	0.020941763029997763
HSPA8	CD2	0.02093512138897706
CD2	TRAC	0.020912264223813058
ACTB	TOX	0.020901643736301767
APOBEC3G	TNFRSF18	0.020856910805468937
TMSB4X	SYTL1	0.020851359367167723
CD40LG	TRAV8-2	0.020834390448116046
IL22	TRAV8-3	0.020826721839226167
ITM2A	ALOX5AP	0.02082343102851106
EVL	LTB	0.0208010058617688
TIGIT	ZAP70	0.02079946903258442
KLRB1	ZAP70	0.02079657230486186
GZMA	LCK	0.02078186113520189
TIGIT	TSPAN13	0.020779595469793403
SRGN	TAGAP	0.020768984739571353
CD40LG	PTPN7	0.020766316850396066
ACTB	GATA3	0.020765352189310315
HSPA8	NBAS	0.02076422913815665
CD3E	GZMA	0.020744818865388613
GNLY	TSPAN13	0.02073731017911401
TMSB4X	HLA-DQA1	0.020729362131933642
ALOX5AP	SH2D1A	0.020718662171015825
GZMM	GNLY	0.020699114376039315
TMSB4X	TRAV8-3	0.020688316569527358
IL32	CST7	0.020660438411699115
DUSP2	IL7R	0.020645122267045218
S100A4	TUBA4A	0.020644370504648405
IL7R	ZFP36L2	0.020642839368332652
CD52	TMSB10	0.020629224958627096
EVL	TRBC2	0.02062889852294983
CD247	ISG20	0.020610722940577347
GNLY	TNFRSF4	0.02058146237750978
SIT1	LAT	0.02057270360544399
TRAV8-3	SLC9A3R1	0.02056634520857771
ACTB	TMC8	0.020534044268205362
TRBV4-1	CD69	0.020533182039734633
CD3E	KLRB1	0.020528649385922502
LAT	C12orf75	0.02050728421407895
CD40LG	CD52	0.020493221186015834
CST7	GZMA	0.02049193860313525
GATA3	CD40LG	0.020469360006838813
TRAV8-3	TSPAN13	0.020468000986812243
TRAT1	CLEC2D	0.020462363360101328
CD52	CD3E	0.020459303923394376
CD3G	SIT1	0.02045829661917925
CD247	LCK	0.0204441947425614
IL32	SELL	0.020441343086538548
BIRC3	BATF	0.02043449714875258
CD2	CD3G	0.02042287741875248
TMSB4X	CD3E	0.02039716536244164
CD52	GZMA	0.02039567043127719
DDIT4	CD69	0.020391935989790912
TMSB4X	PTPN7	0.02038566446840175
TMSB4X	IKZF3	0.02037123814335447
TMSB10	PIM2	0.020367961329440826
ACTB	GZMA	0.020360329830271227
DUSP2	S100A10	0.020359634166263657
CD3E	RASAL3	0.020352454555285022
TMSB10	ISG20	0.020345562414203464
LCK	CD3D	0.020335949312922378
HLA-DPA1	SELL	0.02033360741131515
SELL	SLC9A3R1	0.02030797280088127
DUSP2	HLA-DPA1	0.020301187976729952
CXCR4	BIRC3	0.020301169131806567
PTPRCAP	ACTB	0.02027500130603241
CD40LG	NBAS	0.020268278451373762
TMSB10	CXCR4	0.020249490357900933
ACTB	KIAA1551	0.02024818565837062
IL32	CD69	0.020247066877867786
CD3E	TRBV4-1	0.020235101192920338
SAMSN1	IL22	0.020182141259650323
CD40LG	ITK	0.020144186047785107
ACTB	PTPRCAP	0.02012918279446633
TMSB10	EVL	0.020121190119566694
LAT	SKAP1	0.020114030611154625
TIGIT	TRAV8-2	0.020111457895740936
ACTB	SLC38A1	0.020103023408389674
ACTB	NBAS	0.02010146802915187
CD82	TRAV8-2	0.020098595479305325
IL32	S100A10	0.02009407208388501
DUSP2	HLA-DQA1	0.020087246191479342
RGS1	SLAMF1	0.02007612704514215
PTGER4	DUSP2	0.020076078170779693
DUSP2	CST7	0.020064785040561427
APOBEC3G	CD40LG	0.02003707574365956
ACTB	LAT	0.02003121228159065
S100A10	IL7R	0.020024008116683287
DUSP2	HSPA8	0.019999622812564222
CD82	TMSB4X	0.019998769935346442
DDIT4	BIRC3	0.019987270152724494
SKAP1	SIT1	0.019980486799226933
TRAT1	CAMK4	0.01997356465930953
TSPAN13	CXCR3	0.019961073305797092
ZAP70	RASAL3	0.019960046467831595
TMSB4X	RARRES3	0.019957552997571223
TMSB10	TRAC	0.01994610073809145
EVL	TRAC	0.019944739067509067
EVL	C12orf75	0.019943331959430877
TMSB4X	TMC8	0.019938759232252648
CD40LG	IL32	0.01991787345777969
CD3D	KIAA1551	0.019915445107564513
CXCR4	SRGN	0.019913788015918893
CD3G	LAT	0.0199124414830175
CST7	BIRC3	0.01989268820589523
TMSB4X	TAGAP	0.019881593128272104
S100A10	SAMSN1	0.019869996674324597
ALOX5AP	LY9	0.019858966672176924
TMSB4X	CD3D	0.019854639479130055
IL32	CD40LG	0.01985368676995314
TNFRSF18	GNLY	0.019850232997640906
TRBV4-1	TNFRSF18	0.019844270432656647
S100A4	GZMM	0.019824022191790334
GNLY	TOX	0.019819924847089214
SRGN	GIMAP7	0.019778233341286523
PTPRCAP	BATF	0.019763031060001685
ALOX5AP	ZFP36L2	0.019758631403027804
SRGN	HLA-DPA1	0.01975440319319494
TMSB4X	GNLY	0.019742998071231622
TMSB4X	DDIT4	0.019733308451391565
GNLY	LTB	0.01972491745755152
SKAP1	EVL	0.019717952981506127
CD3D	CD247	0.019713311155807316
CD3E	TRAV8-2	0.01970104509079035
TMSB10	CAMK4	0.01965609355534537
SKAP1	LCK	0.019625203710796995
DUSP2	BATF	0.01962506294523141
CD52	ISG20	0.019624282559286714
LAT	GATA3	0.019603034437844006
TRBC2	TRAC	0.019579727734704108
IL7R	PIM2	0.019568244259352587
HLA-DRB1	CXCR4	0.019550377606710655
CD3E	TOX	0.01954731210111579
TMSB10	CST7	0.01953098540345915
TRBV4-1	RHOH	0.019517435197257287
HLA-DRB5	SAMSN1	0.01951635568057995
S100A4	IKZF3	0.019507920226664203
SRGN	PTGER4	0.019500816055995972
TSPAN13	TMSB4X	0.01948869623640943
S100A10	BIRC3	0.01947360267601804
SRGN	SLAMF1	0.019464988983298015
ACTB	SLAMF1	0.019463227834182185
HLA-DRB1	SELL	0.019422018451039365
TRBV4-1	GATA3	0.019385136132855772
HLA-DPA1	TMSB4X	0.019384236754805138
TMSB4X	CD96	0.019370993917924333
CD40LG	IL2RG	0.019359861199724177
SRGN	RGS1	0.01934609618109558
EVL	KIAA1551	0.019337379963041537
ALOX5AP	CAMK4	0.019332474692326844
ZAP70	TCF7	0.01931701626538601
GATA3	IL22	0.019306841973726268
IL7R	ISG20	0.01929694601758463
SIT1	CD3G	0.019287410362426802
GIMAP7	IL7R	0.01927239686410099
CD3D	TUBA4A	0.01926698653478111
TSPAN13	ITM2A	0.019240999578319047
IL22	CXCR4	0.019240130188897517
TIGIT	PTPRCAP	0.01922596991178317
ACTB	IKZF3	0.01921461675718118
EVL	SELL	0.019206544026415116
CD3E	LTB	0.019200143697669043
SLC9A3R1	TRAV8-3	0.019199231545036898
CD3E	SH2D2A	0.019190628791667788
TRBV4-1	RGS1	0.019183468474135185
IL7R	CAMK4	0.01916785546177319
TIGIT	PGM2L1	0.019167550202913105
CD3D	LTB	0.01916632257790677
ACTB	TNFRSF25	0.019156258484111795
CD3D	RASAL3	0.019150154077970306
GZMM	APOBEC3G	0.019143468604145213
TRAV8-3	TMSB4X	0.019140331049010202
LCK	LAT	0.0191256845339892
TMSB10	SLAMF1	0.01910177600551603
HSPA8	SRGN	0.019090487134456723
HSPA8	CD82	0.019078348721211492
ACTB	TIGIT	0.019073473919347966
ZAP70	KLRB1	0.019064525111311396
ACTB	SIT1	0.019028945946886856
TMSB10	ZAP70	0.019027210701181255
NBAS	SH2D2A	0.019007455965746944
CD3G	CLEC2D	0.018993008722215897
TNFRSF25	GATA3	0.018986267628020453
PTGER4	CXCR4	0.018985509732234212
CD40LG	CD3E	0.018977065712067025
BATF	DUSP2	0.0189753071490687
CCL5	CD247	0.018959860174434635
ACTB	RARRES3	0.01895512793054774
TRBV4-1	CD28	0.018944666360577265
GNLY	PTPN7	0.018929806184636223
LTB	PIM2	0.018929687850776363
ACTB	SH2D2A	0.018928582150514565
RHOH	SAMSN1	0.018916617576548066
TMSB4X	GIMAP7	0.018904510395012116
HLA-DRB5	IL7R	0.01888221137382828
CD40LG	SH2D2A	0.018880992925788886
TSPAN13	CD69	0.018878426662163765
SIT1	TRAT1	0.018874158245142183
S100A10	GNLY	0.01887245696986782
RHOH	RGS1	0.018871675998685195
CST7	RGS1	0.018855435134873103
CD82	CCL5	0.01884889660644772
TMSB4X	TRAC	0.018846212592478442
CCL5	GZMM	0.01883990837160332
GIMAP7	TC2N	0.018823038972269196
TRAV8-3	PGM2L1	0.01881941247392648
GIMAP7	SYTL1	0.018808738043579545
CD74	TAGAP	0.018792403083028028
ITM2A	SEPT1	0.01877707782742565
SLAMF1	CD40LG	0.018752571912702923
LAIR2	CD2	0.01874194354953117
LTB	TMC8	0.01874045664264033
SELL	C12orf75	0.018733396664982794
CD82	ZAP70	0.018716121048115944
S100A4	TRAC	0.018710368706220802
DDIT4	IL22	0.018704267823500036
IL7R	SLAMF1	0.01870206306400585
S100A4	SIT1	0.01868753069187864
S100A10	SYTL1	0.018684658379372852
S100A10	TRAC	0.018668164467137177
SRGN	CD2	0.01866655205188155
TRBV4-1	TAGAP	0.018636478204394766
TIGIT	LY9	0.01863614365432735
IL22	TAGAP	0.01863470962961081
SIT1	CD3D	0.018615017046522072
S100A4	TAGAP	0.018609484598126814
SRGN	APOBEC3G	0.018608382559294437
ACTB	LCK	0.018602440717241226
LCK	TRAT1	0.018598533938133776
SRGN	SH2D2A	0.018596520933091422
CST7	HLA-DRB1	0.01859564418991198
HLA-DRB5	TMSB4X	0.01859232159210307
S100A4	RASAL3	0.01859106072494946
CCL5	IL7R	0.018577926192384908
TIGIT	TCF7	0.01856763672946117
NBAS	TNFRSF4	0.018562971450077664
GATA3	ZFP36L2	0.018538133853668627
TMSB4X	SIT1	0.01852499295459919
TRAT1	CD28	0.018522877124335084
ZAP70	KIAA1551	0.018494344210087756
TMSB4X	CD28	0.018488450187575167
CD3E	TCF7	0.01847719238138123
SEPT1	CD2	0.018455653005278322
GATA3	SIT1	0.018448189195642586
TSPAN13	KLRB1	0.01844518563892635
NBAS	DDIT4	0.01842452626472292
CD3E	GIMAP7	0.018420444044433066
CST7	KLRB1	0.018398892858247147
BIRC3	RHOH	0.018383065590568102
CD40LG	ZAP70	0.018378973786500722
TMSB4X	SLC38A1	0.018347767711879324
HLA-DRB1	DDIT4	0.01834623108756963
ACTB	ZAP70	0.018344442946432282
CD74	RARRES3	0.0183377356338364
APOBEC3G	SH2D2A	0.01833584474251193
TMSB4X	TUBA4A	0.018335450245498836
TMSB10	IL2RG	0.01833032203744932
HLA-DRB5	SELL	0.018329397430324242
TMSB10	TAGAP	0.018325346336291563
ITM2A	TRAT1	0.018320703836261432
CD52	TRAC	0.018319438129925567
TMSB4X	TNFRSF25	0.01829752506273928
ALOX5AP	RASAL3	0.018279429481466894
CD2	GZMM	0.01827796869403805
TMSB4X	SLC9A3R1	0.018260955480225837
BATF	CD40LG	0.01826023488878683
LTB	TRAC	0.01825957713168182
LAT	TUBA4A	0.018257963290767943
CD74	PTPN7	0.01824638446180409
CD3E	S100A4	0.018240182917676713
HSPA8	ALOX5AP	0.018237624433056748
CD82	RASAL3	0.018237068935151892
TMSB4X	PIM2	0.018225210001773847
S100A4	TMC8	0.018223856087053663
RARRES3	ISG20	0.018223280241533666
HLA-DQA1	CD82	0.018217066643104213
TMSB4X	GATA3	0.0182138868696819
TMSB10	SEPT1	0.018187190036902678
SEPT1	CD28	0.01817975087212283
HLA-DQA1	SAMSN1	0.01816930645110238
CXCR3	TCF7	0.018159034405385972
CD2	SEPT1	0.018155793226175287
TMSB4X	LAT	0.01815277471747346
CD82	CD3E	0.018139436287394794
TMSB4X	HLA-DRB1	0.018135667987617773
CD52	TAGAP	0.018134382747308667
ALOX5AP	TRAT1	0.018132528271890186
GIMAP7	TMC8	0.018128876417551787
CD3D	CXCR3	0.018127721004986913
ACTB	CXCR4	0.018123585816348434
TRAV8-3	SKAP1	0.018115895472893308
S100A10	TAGAP	0.01811262690907822
APOBEC3G	CCL5	0.018109664424658285
TIGIT	ITK	0.01810556457744995
HSPA8	CST7	0.018105198522708477
TCF7	SLC9A3R1	0.0180823622139241
CCL5	RARRES3	0.01807886563716569
